CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031400000000000TF0F;12/11/2024;5;0,239;R
ES0031400000000000TF0F;12/11/2024;6;0,483;R
ES0031400000000000TF0F;12/11/2024;7;0,203;R
ES0031400000000000TF0F;12/11/2024;8;0,643;R
ES0031400000000000TF0F;12/11/2024;9;0,65;R
ES0031400000000000TF0F;12/11/2024;10;0,802;R
ES0031400000000000TF0F;12/11/2024;11;0,826;R
ES0031400000000000TF0F;12/11/2024;12;0,906;R
ES0031400000000000TF0F;12/11/2024;13;0,821;R
ES0031400000000000TF0F;12/11/2024;14;0,934;R
ES0031400000000000TF0F;12/11/2024;15;0,561;R
ES0031400000000000TF0F;12/11/2024;16;0,498;R
ES0031400000000000TF0F;12/11/2024;17;0,407;R
ES0031400000000000TF0F;12/11/2024;18;0,936;R
ES0031400000000000TF0F;12/11/2024;19;0,977;R
ES0031400000000000TF0F;12/11/2024;20;0,746;R
ES0031400000000000TF0F;12/11/2024;21;0,986;R
ES0031400000000000TF0F;12/11/2024;22;0,799;R
ES0031400000000000TF0F;12/11/2024;23;0,389;R
ES0031400000000000TF0F;12/11/2024;24;0,381;R
ES0031400000000000TF0F;13/11/2024;1;0,382;R
ES0031400000000000TF0F;13/11/2024;2;0,46;R
ES0031400000000000TF0F;13/11/2024;3;0,494;R
ES0031400000000000TF0F;13/11/2024;4;0,261;R
ES0031400000000000TF0F;13/11/2024;5;0,317;R
ES0031400000000000TF0F;13/11/2024;6;0,36;R
ES0031400000000000TF0F;13/11/2024;7;0,257;R
ES0031400000000000TF0F;13/11/2024;8;0,433;R
ES0031400000000000TF0F;13/11/2024;9;0,571;R
ES0031400000000000TF0F;13/11/2024;10;0,835;R
ES0031400000000000TF0F;13/11/2024;11;0,968;R
ES0031400000000000TF0F;13/11/2024;12;0,728;R
ES0031400000000000TF0F;13/11/2024;13;0,731;R
ES0031400000000000TF0F;13/11/2024;14;0,866;R
ES0031400000000000TF0F;13/11/2024;15;0,41;R
ES0031400000000000TF0F;13/11/2024;16;0,607;R
ES0031400000000000TF0F;13/11/2024;17;0,547;R
ES0031400000000000TF0F;13/11/2024;18;0,756;R
ES0031400000000000TF0F;13/11/2024;19;0,721;R
ES0031400000000000TF0F;13/11/2024;20;0,989;R
ES0031400000000000TF0F;13/11/2024;21;0,785;R
ES0031400000000000TF0F;13/11/2024;22;0,77;R
ES0031400000000000TF0F;13/11/2024;23;0,398;R
ES0031400000000000TF0F;13/11/2024;24;0,221;R
ES0031400000000000TF0F;14/11/2024;1;0,217;R
ES0031400000000000TF0F;14/11/2024;2;0,356;R
ES0031400000000000TF0F;14/11/2024;3;0,252;R
ES0031400000000000TF0F;14/11/2024;4;0,458;R
ES0031400000000000TF0F;14/11/2024;5;0,323;R
ES0031400000000000TF0F;14/11/2024;6;0,247;R
ES0031400000000000TF0F;14/11/2024;7;0,233;R
ES0031400000000000TF0F;14/11/2024;8;0,561;R
ES0031400000000000TF0F;14/11/2024;9;0,543;R
ES0031400000000000TF0F;14/11/2024;10;0,721;R
ES0031400000000000TF0F;14/11/2024;11;0,987;R
ES0031400000000000TF0F;14/11/2024;12;0,96;R
ES0031400000000000TF0F;14/11/2024;13;0,739;R
ES0031400000000000TF0F;14/11/2024;14;0,762;R
ES0031400000000000TF0F;14/11/2024;15;0,53;R
ES0031400000000000TF0F;14/11/2024;16;0,613;R
ES0031400000000000TF0F;14/11/2024;17;0,542;R
ES0031400000000000TF0F;14/11/2024;18;0,881;R
ES0031400000000000TF0F;14/11/2024;19;0,982;R
ES0031400000000000TF0F;14/11/2024;20;0,876;R
ES0031400000000000TF0F;14/11/2024;21;0,851;R
ES0031400000000000TF0F;14/11/2024;22;0,905;R
ES0031400000000000TF0F;14/11/2024;23;0,283;R
ES0031400000000000TF0F;14/11/2024;24;0,202;R
ES0031400000000000TF0F;15/11/2024;1;0,243;R
ES0031400000000000TF0F;15/11/2024;2;0,219;R
ES0031400000000000TF0F;15/11/2024;3;0,32;R
ES0031400000000000TF0F;15/11/2024;4;0,442;R
ES0031400000000000TF0F;15/11/2024;5;0,358;R
ES0031400000000000TF0F;15/11/2024;6;0,473;R
ES0031400000000000TF0F;15/11/2024;7;0,464;R
ES0031400000000000TF0F;15/11/2024;8;0,538;R
ES0031400000000000TF0F;15/11/2024;9;0,573;R
ES0031400000000000TF0F;15/11/2024;10;0,921;R
ES0031400000000000TF0F;15/11/2024;11;0,786;R
ES0031400000000000TF0F;15/11/2024;12;0,964;R
ES0031400000000000TF0F;15/11/2024;13;0,837;R
ES0031400000000000TF0F;15/11/2024;14;0,91;R
ES0031400000000000TF0F;15/11/2024;15;0,613;R
ES0031400000000000TF0F;15/11/2024;16;0,489;R
ES0031400000000000TF0F;15/11/2024;17;0,584;R
ES0031400000000000TF0F;15/11/2024;18;0,943;R
ES0031400000000000TF0F;15/11/2024;19;0,753;R
ES0031400000000000TF0F;15/11/2024;20;0,775;R
ES0031400000000000TF0F;15/11/2024;21;0,97;R
ES0031400000000000TF0F;15/11/2024;22;0,92;R
ES0031400000000000TF0F;15/11/2024;23;0,337;R
ES0031400000000000TF0F;15/11/2024;24;0,473;R
ES0031400000000000TF0F;16/11/2024;1;0,255;R
ES0031400000000000TF0F;16/11/2024;2;0,371;R
ES0031400000000000TF0F;16/11/2024;3;0,318;R
ES0031400000000000TF0F;16/11/2024;4;0,484;R
ES0031400000000000TF0F;16/11/2024;5;0,272;R
ES0031400000000000TF0F;16/11/2024;6;0,461;R
ES0031400000000000TF0F;16/11/2024;7;0,282;R
ES0031400000000000TF0F;16/11/2024;8;0,388;R
ES0031400000000000TF0F;16/11/2024;9;0,288;R
ES0031400000000000TF0F;16/11/2024;10;0,775;R
ES0031400000000000TF0F;16/11/2024;11;0,709;R
ES0031400000000000TF0F;16/11/2024;12;0,717;R
ES0031400000000000TF0F;16/11/2024;13;0,565;R
ES0031400000000000TF0F;16/11/2024;14;0,648;R
ES0031400000000000TF0F;16/11/2024;15;0,498;R
ES0031400000000000TF0F;16/11/2024;16;0,366;R
ES0031400000000000TF0F;16/11/2024;17;0,499;R
ES0031400000000000TF0F;16/11/2024;18;0,523;R
ES0031400000000000TF0F;16/11/2024;19;0,532;R
ES0031400000000000TF0F;16/11/2024;20;0,73;R
ES0031400000000000TF0F;16/11/2024;21;0,598;R
ES0031400000000000TF0F;16/11/2024;22;0,635;R
ES0031400000000000TF0F;16/11/2024;23;0,276;R
ES0031400000000000TF0F;16/11/2024;24;0,352;R
ES0031400000000000TF0F;17/11/2024;1;0,339;R
ES0031400000000000TF0F;17/11/2024;2;0,222;R
ES0031400000000000TF0F;17/11/2024;3;0,408;R
ES0031400000000000TF0F;17/11/2024;4;0,425;R
ES0031400000000000TF0F;17/11/2024;5;0,314;R
ES0031400000000000TF0F;17/11/2024;6;0,424;R
ES0031400000000000TF0F;17/11/2024;7;0,457;R
ES0031400000000000TF0F;17/11/2024;8;0,319;R
ES0031400000000000TF0F;17/11/2024;9;0,203;R
ES0031400000000000TF0F;17/11/2024;10;0,534;R
ES0031400000000000TF0F;17/11/2024;11;0,775;R
ES0031400000000000TF0F;17/11/2024;12;0,598;R
ES0031400000000000TF0F;17/11/2024;13;0,725;R
ES0031400000000000TF0F;17/11/2024;14;0,645;R
ES0031400000000000TF0F;17/11/2024;15;0,22;R
ES0031400000000000TF0F;17/11/2024;16;0,365;R
ES0031400000000000TF0F;17/11/2024;17;0,273;R
ES0031400000000000TF0F;17/11/2024;18;0,785;R
ES0031400000000000TF0F;17/11/2024;19;0,542;R
ES0031400000000000TF0F;17/11/2024;20;0,746;R
ES0031400000000000TF0F;17/11/2024;21;0,752;R
ES0031400000000000TF0F;17/11/2024;22;0,551;R
ES0031400000000000TF0F;17/11/2024;23;0,205;R
ES0031400000000000TF0F;17/11/2024;24;0,23;R
ES0031400000000000TF0F;18/11/2024;1;0,288;R
ES0031400000000000TF0F;18/11/2024;2;0,36;R
ES0031400000000000TF0F;18/11/2024;3;0,317;R
ES0031400000000000TF0F;18/11/2024;4;0,223;R
ES0031400000000000TF0F;18/11/2024;5;0,429;R
ES0031400000000000TF0F;18/11/2024;6;0,403;R
ES0031400000000000TF0F;18/11/2024;7;0,246;R
ES0031400000000000TF0F;18/11/2024;8;0,507;R
ES0031400000000000TF0F;18/11/2024;9;0,465;R
ES0031400000000000TF0F;18/11/2024;10;0,71;R
ES0031400000000000TF0F;18/11/2024;11;0,903;R
ES0031400000000000TF0F;18/11/2024;12;0,765;R
ES0031400000000000TF0F;18/11/2024;13;0,909;R
ES0031400000000000TF0F;18/11/2024;14;0,951;R
ES0031400000000000TF0F;18/11/2024;15;0,643;R
ES0031400000000000TF0F;18/11/2024;16;0,592;R
ES0031400000000000TF0F;18/11/2024;17;0,615;R
ES0031400000000000TF0F;18/11/2024;18;0,969;R
ES0031400000000000TF0F;18/11/2024;19;0,817;R
ES0031400000000000TF0F;18/11/2024;20;0,792;R
ES0031400000000000TF0F;18/11/2024;21;0,716;R
ES0031400000000000TF0F;18/11/2024;22;0,701;R
ES0031400000000000TF0F;18/11/2024;23;0,432;R
ES0031400000000000TF0F;18/11/2024;24;0,43;R
ES0031400000000000TF0F;19/11/2024;1;0,479;R
ES0031400000000000TF0F;19/11/2024;2;0,312;R
ES0031400000000000TF0F;19/11/2024;3;0,272;R
ES0031400000000000TF0F;19/11/2024;4;0,227;R
ES0031400000000000TF0F;19/11/2024;5;0,327;R
ES0031400000000000TF0F;19/11/2024;6;0,497;R
ES0031400000000000TF0F;19/11/2024;7;0,301;R
ES0031400000000000TF0F;19/11/2024;8;0,458;R
ES0031400000000000TF0F;19/11/2024;9;0,601;R
ES0031400000000000TF0F;19/11/2024;10;0,766;R
ES0031400000000000TF0F;19/11/2024;11;0,965;R
ES0031400000000000TF0F;19/11/2024;12;0,939;R
ES0031400000000000TF0F;19/11/2024;13;0,949;R
ES0031400000000000TF0F;19/11/2024;14;0,75;R
ES0031400000000000TF0F;19/11/2024;15;0,45;R
ES0031400000000000TF0F;19/11/2024;16;0,525;R
ES0031400000000000TF0F;19/11/2024;17;0,432;R
ES0031400000000000TF0F;19/11/2024;18;0,798;R
ES0031400000000000TF0F;19/11/2024;19;0,869;R
ES0031400000000000TF0F;19/11/2024;20;0,757;R
ES0031400000000000TF0F;19/11/2024;21;0,762;R
ES0031400000000000TF0F;19/11/2024;22;0,863;R
ES0031400000000000TF0F;19/11/2024;23;0,482;R
ES0031400000000000TF0F;19/11/2024;24;0,236;R
ES0031400000000000TF0F;20/11/2024;1;0,264;R
ES0031400000000000TF0F;20/11/2024;2;0,307;R
ES0031400000000000TF0F;20/11/2024;3;0,252;R
ES0031400000000000TF0F;20/11/2024;4;0,321;R
ES0031400000000000TF0F;20/11/2024;5;0,295;R
ES0031400000000000TF0F;20/11/2024;6;0,317;R
ES0031400000000000TF0F;20/11/2024;7;0,338;R
ES0031400000000000TF0F;20/11/2024;8;0,42;R
ES0031400000000000TF0F;20/11/2024;9;0,645;R
ES0031400000000000TF0F;20/11/2024;10;0,895;R
ES0031400000000000TF0F;20/11/2024;11;0,811;R
ES0031400000000000TF0F;20/11/2024;12;0,72;R
ES0031400000000000TF0F;20/11/2024;13;0,766;R
ES0031400000000000TF0F;20/11/2024;14;0,79;R
ES0031400000000000TF0F;20/11/2024;15;0,58;R
ES0031400000000000TF0F;20/11/2024;16;0,695;R
ES0031400000000000TF0F;20/11/2024;17;0,431;R
ES0031400000000000TF0F;20/11/2024;18;0,861;R
ES0031400000000000TF0F;20/11/2024;19;0,997;R
ES0031400000000000TF0F;20/11/2024;20;0,955;R
ES0031400000000000TF0F;20/11/2024;21;0,751;R
ES0031400000000000TF0F;20/11/2024;22;0,988;R
ES0031400000000000TF0F;20/11/2024;23;0,38;R
ES0031400000000000TF0F;20/11/2024;24;0,494;R
ES0031400000000000TF0F;21/11/2024;1;0,409;R
ES0031400000000000TF0F;21/11/2024;2;0,403;R
ES0031400000000000TF0F;21/11/2024;3;0,492;R
ES0031400000000000TF0F;21/11/2024;4;0,408;R
ES0031400000000000TF0F;21/11/2024;5;0,3;R
ES0031400000000000TF0F;21/11/2024;6;0,391;R
ES0031400000000000TF0F;21/11/2024;7;0,465;R
ES0031400000000000TF0F;21/11/2024;8;0,495;R
ES0031400000000000TF0F;21/11/2024;9;0,655;R
ES0031400000000000TF0F;21/11/2024;10;0,845;R
ES0031400000000000TF0F;21/11/2024;11;0,801;R
ES0031400000000000TF0F;21/11/2024;12;0,883;R
ES0031400000000000TF0F;21/11/2024;13;0,876;R
ES0031400000000000TF0F;21/11/2024;14;0,815;R
ES0031400000000000TF0F;21/11/2024;15;0,592;R
ES0031400000000000TF0F;21/11/2024;16;0,47;R
ES0031400000000000TF0F;21/11/2024;17;0,576;R
ES0031400000000000TF0F;21/11/2024;18;0,997;R
ES0031400000000000TF0F;21/11/2024;19;0,77;R
ES0031400000000000TF0F;21/11/2024;20;0,885;R
ES0031400000000000TF0F;21/11/2024;21;0,969;R
ES0031400000000000TF0F;21/11/2024;22;0,793;R
ES0031400000000000TF0F;21/11/2024;23;0,421;R
ES0031400000000000TF0F;21/11/2024;24;0,427;R
ES0031400000000000TF0F;22/11/2024;1;0,386;R
ES0031400000000000TF0F;22/11/2024;2;0,218;R
ES0031400000000000TF0F;22/11/2024;3;0,312;R
ES0031400000000000TF0F;22/11/2024;4;0,289;R
ES0031400000000000TF0F;22/11/2024;5;0,246;R
ES0031400000000000TF0F;22/11/2024;6;0,261;R
ES0031400000000000TF0F;22/11/2024;7;0,211;R
ES0031400000000000TF0F;22/11/2024;8;0,677;R
ES0031400000000000TF0F;22/11/2024;9;0,579;R
ES0031400000000000TF0F;22/11/2024;10;0,984;R
ES0031400000000000TF0F;22/11/2024;11;0,922;R
ES0031400000000000TF0F;22/11/2024;12;0,799;R
ES0031400000000000TF0F;22/11/2024;13;0,783;R
ES0031400000000000TF0F;22/11/2024;14;0,893;R
ES0031400000000000TF0F;22/11/2024;15;0,628;R
ES0031400000000000TF0F;22/11/2024;16;0,556;R
ES0031400000000000TF0F;22/11/2024;17;0,693;R
ES0031400000000000TF0F;22/11/2024;18;0,894;R
ES0031400000000000TF0F;22/11/2024;19;0,787;R
ES0031400000000000TF0F;22/11/2024;20;0,707;R
ES0031400000000000TF0F;22/11/2024;21;0,954;R
ES0031400000000000TF0F;22/11/2024;22;0,799;R
ES0031400000000000TF0F;22/11/2024;23;0,273;R
ES0031400000000000TF0F;22/11/2024;24;0,362;R
ES0031400000000000TF0F;23/11/2024;1;0,472;R
ES0031400000000000TF0F;23/11/2024;2;0,4;R
ES0031400000000000TF0F;23/11/2024;3;0,275;R
ES0031400000000000TF0F;23/11/2024;4;0,406;R
ES0031400000000000TF0F;23/11/2024;5;0,416;R
ES0031400000000000TF0F;23/11/2024;6;0,382;R
ES0031400000000000TF0F;23/11/2024;7;0,314;R
ES0031400000000000TF0F;23/11/2024;8;0,296;R
ES0031400000000000TF0F;23/11/2024;9;0,333;R
ES0031400000000000TF0F;23/11/2024;10;0,502;R
ES0031400000000000TF0F;23/11/2024;11;0,761;R
ES0031400000000000TF0F;23/11/2024;12;0,521;R
ES0031400000000000TF0F;23/11/2024;13;0,558;R
ES0031400000000000TF0F;23/11/2024;14;0,69;R
ES0031400000000000TF0F;23/11/2024;15;0,242;R
ES0031400000000000TF0F;23/11/2024;16;0,261;R
ES0031400000000000TF0F;23/11/2024;17;0,228;R
ES0031400000000000TF0F;23/11/2024;18;0,678;R
ES0031400000000000TF0F;23/11/2024;19;0,749;R
ES0031400000000000TF0F;23/11/2024;20;0,78;R
ES0031400000000000TF0F;23/11/2024;21;0,571;R
ES0031400000000000TF0F;23/11/2024;22;0,523;R
ES0031400000000000TF0F;23/11/2024;23;0,417;R
ES0031400000000000TF0F;23/11/2024;24;0,293;R
ES0031400000000000TF0F;24/11/2024;1;0,417;R
ES0031400000000000TF0F;24/11/2024;2;0,273;R
ES0031400000000000TF0F;24/11/2024;3;0,253;R
ES0031400000000000TF0F;24/11/2024;4;0,275;R
ES0031400000000000TF0F;24/11/2024;5;0,286;R
ES0031400000000000TF0F;24/11/2024;6;0,334;R
ES0031400000000000TF0F;24/11/2024;7;0,391;R
ES0031400000000000TF0F;24/11/2024;8;0,282;R
ES0031400000000000TF0F;24/11/2024;9;0,434;R
ES0031400000000000TF0F;24/11/2024;10;0,524;R
ES0031400000000000TF0F;24/11/2024;11;0,792;R
ES0031400000000000TF0F;24/11/2024;12;0,619;R
ES0031400000000000TF0F;24/11/2024;13;0,55;R
ES0031400000000000TF0F;24/11/2024;14;0,632;R
ES0031400000000000TF0F;24/11/2024;15;0,352;R
ES0031400000000000TF0F;24/11/2024;16;0,42;R
ES0031400000000000TF0F;24/11/2024;17;0,428;R
ES0031400000000000TF0F;24/11/2024;18;0,746;R
ES0031400000000000TF0F;24/11/2024;19;0,738;R
ES0031400000000000TF0F;24/11/2024;20;0,506;R
ES0031400000000000TF0F;24/11/2024;21;0,614;R
ES0031400000000000TF0F;24/11/2024;22;0,756;R
ES0031400000000000TF0F;24/11/2024;23;0,428;R
ES0031400000000000TF0F;24/11/2024;24;0,476;R
ES0031400000000000TF0F;25/11/2024;1;0,379;R
ES0031400000000000TF0F;25/11/2024;2;0,246;R
ES0031400000000000TF0F;25/11/2024;3;0,418;R
ES0031400000000000TF0F;25/11/2024;4;0,277;R
ES0031400000000000TF0F;25/11/2024;5;0,339;R
ES0031400000000000TF0F;25/11/2024;6;0,336;R
ES0031400000000000TF0F;25/11/2024;7;0,313;R
ES0031400000000000TF0F;25/11/2024;8;0,582;R
ES0031400000000000TF0F;25/11/2024;9;0,422;R
ES0031400000000000TF0F;25/11/2024;10;0,741;R
ES0031400000000000TF0F;25/11/2024;11;0,841;R
ES0031400000000000TF0F;25/11/2024;12;0,746;R
ES0031400000000000TF0F;25/11/2024;13;0,757;R
ES0031400000000000TF0F;25/11/2024;14;0,704;R
ES0031400000000000TF0F;25/11/2024;15;0,55;R
ES0031400000000000TF0F;25/11/2024;16;0,618;R
ES0031400000000000TF0F;25/11/2024;17;0,547;R
ES0031400000000000TF0F;25/11/2024;18;0,978;R
ES0031400000000000TF0F;25/11/2024;19;0,982;R
ES0031400000000000TF0F;25/11/2024;20;0,991;R
ES0031400000000000TF0F;25/11/2024;21;0,812;R
ES0031400000000000TF0F;25/11/2024;22;0,847;R
ES0031400000000000TF0F;25/11/2024;23;0,392;R
ES0031400000000000TF0F;25/11/2024;24;0,376;R
ES0031400000000000TF0F;26/11/2024;1;0,323;R
ES0031400000000000TF0F;26/11/2024;2;0,212;R
ES0031400000000000TF0F;26/11/2024;3;0,476;R
ES0031400000000000TF0F;26/11/2024;4;0,315;R
ES0031400000000000TF0F;26/11/2024;5;0,37;R
ES0031400000000000TF0F;26/11/2024;6;0,258;R
ES0031400000000000TF0F;26/11/2024;7;0,331;R
ES0031400000000000TF0F;26/11/2024;8;0,477;R
ES0031400000000000TF0F;26/11/2024;9;0,674;R
ES0031400000000000TF0F;26/11/2024;10;0,917;R
ES0031400000000000TF0F;26/11/2024;11;0,853;R
ES0031400000000000TF0F;26/11/2024;12;0,847;R
ES0031400000000000TF0F;26/11/2024;13;0,907;R
ES0031400000000000TF0F;26/11/2024;14;0,909;R
ES0031400000000000TF0F;26/11/2024;15;0,595;R
ES0031400000000000TF0F;26/11/2024;16;0,678;R
ES0031400000000000TF0F;26/11/2024;17;0,621;R
ES0031400000000000TF0F;26/11/2024;18;0,773;R
ES0031400000000000TF0F;26/11/2024;19;0,71;R
ES0031400000000000TF0F;26/11/2024;20;0,944;R
ES0031400000000000TF0F;26/11/2024;21;0,889;R
ES0031400000000000TF0F;26/11/2024;22;0,903;R
ES0031400000000000TF0F;26/11/2024;23;0,409;R
ES0031400000000000TF0F;26/11/2024;24;0,394;R
ES0031400000000000TF0F;27/11/2024;1;0,278;R
ES0031400000000000TF0F;27/11/2024;2;0,337;R
ES0031400000000000TF0F;27/11/2024;3;0,404;R
ES0031400000000000TF0F;27/11/2024;4;0,276;R
ES0031400000000000TF0F;27/11/2024;5;0,381;R
ES0031400000000000TF0F;27/11/2024;6;0,486;R
ES0031400000000000TF0F;27/11/2024;7;0,452;R
ES0031400000000000TF0F;27/11/2024;8;0,404;R
ES0031400000000000TF0F;27/11/2024;9;0,631;R
ES0031400000000000TF0F;27/11/2024;10;0,893;R
ES0031400000000000TF0F;27/11/2024;11;0,975;R
ES0031400000000000TF0F;27/11/2024;12;0,819;R
ES0031400000000000TF0F;27/11/2024;13;0,876;R
ES0031400000000000TF0F;27/11/2024;14;0,97;R
ES0031400000000000TF0F;27/11/2024;15;0,556;R
ES0031400000000000TF0F;27/11/2024;16;0,457;R
ES0031400000000000TF0F;27/11/2024;17;0,527;R
ES0031400000000000TF0F;27/11/2024;18;0,949;R
ES0031400000000000TF0F;27/11/2024;19;0,776;R
ES0031400000000000TF0F;27/11/2024;20;0,791;R
ES0031400000000000TF0F;27/11/2024;21;0,99;R
ES0031400000000000TF0F;27/11/2024;22;0,898;R
ES0031400000000000TF0F;27/11/2024;23;0,315;R
ES0031400000000000TF0F;27/11/2024;24;0,292;R
ES0031400000000000TF0F;28/11/2024;1;0,323;R
ES0031400000000000TF0F;28/11/2024;2;0,463;R
ES0031400000000000TF0F;28/11/2024;3;0,418;R
ES0031400000000000TF0F;28/11/2024;4;0,227;R
ES0031400000000000TF0F;28/11/2024;5;0,391;R
ES0031400000000000TF0F;28/11/2024;6;0,433;R
ES0031400000000000TF0F;28/11/2024;7;0,303;R
ES0031400000000000TF0F;28/11/2024;8;0,443;R
ES0031400000000000TF0F;28/11/2024;9;0,625;R
ES0031400000000000TF0F;28/11/2024;10;0,979;R
ES0031400000000000TF0F;28/11/2024;11;0,819;R
ES0031400000000000TF0F;28/11/2024;12;0,792;R
ES0031400000000000TF0F;28/11/2024;13;0,996;R
ES0031400000000000TF0F;28/11/2024;14;0,945;R
ES0031400000000000TF0F;28/11/2024;15;0,4;R
ES0031400000000000TF0F;28/11/2024;16;0,421;R
ES0031400000000000TF0F;28/11/2024;17;0,609;R
ES0031400000000000TF0F;28/11/2024;18;0,857;R
ES0031400000000000TF0F;28/11/2024;19;0,896;R
ES0031400000000000TF0F;28/11/2024;20;0,92;R
ES0031400000000000TF0F;28/11/2024;21;0,751;R
ES0031400000000000TF0F;28/11/2024;22;0,812;R
ES0031400000000000TF0F;28/11/2024;23;0,411;R
ES0031400000000000TF0F;28/11/2024;24;0,259;R
ES0031400000000000TF0F;29/11/2024;1;0,255;R
ES0031400000000000TF0F;29/11/2024;2;0,485;R
ES0031400000000000TF0F;29/11/2024;3;0,335;R
ES0031400000000000TF0F;29/11/2024;4;0,444;R
ES0031400000000000TF0F;29/11/2024;5;0,256;R
ES0031400000000000TF0F;29/11/2024;6;0,218;R
ES0031400000000000TF0F;29/11/2024;7;0,255;R
ES0031400000000000TF0F;29/11/2024;8;0,628;R
ES0031400000000000TF0F;29/11/2024;9;0,478;R
ES0031400000000000TF0F;29/11/2024;10;0,971;R
ES0031400000000000TF0F;29/11/2024;11;0,823;R
ES0031400000000000TF0F;29/11/2024;12;0,888;R
ES0031400000000000TF0F;29/11/2024;13;0,887;R
ES0031400000000000TF0F;29/11/2024;14;0,961;R
ES0031400000000000TF0F;29/11/2024;15;0,45;R
ES0031400000000000TF0F;29/11/2024;16;0,488;R
ES0031400000000000TF0F;29/11/2024;17;0,513;R
ES0031400000000000TF0F;29/11/2024;18;0,783;R
ES0031400000000000TF0F;29/11/2024;19;0,803;R
ES0031400000000000TF0F;29/11/2024;20;0,876;R
ES0031400000000000TF0F;29/11/2024;21;0,843;R
ES0031400000000000TF0F;29/11/2024;22;0,902;R
ES0031400000000000TF0F;29/11/2024;23;0,23;R
ES0031400000000000TF0F;29/11/2024;24;0,218;R
ES0031400000000000TF0F;30/11/2024;1;0,426;R
ES0031400000000000TF0F;30/11/2024;2;0,202;R
ES0031400000000000TF0F;30/11/2024;3;0,375;R
ES0031400000000000TF0F;30/11/2024;4;0,496;R
ES0031400000000000TF0F;30/11/2024;5;0,229;R
ES0031400000000000TF0F;30/11/2024;6;0,357;R
ES0031400000000000TF0F;30/11/2024;7;0,202;R
ES0031400000000000TF0F;30/11/2024;8;0,381;R
ES0031400000000000TF0F;30/11/2024;9;0,496;R
ES0031400000000000TF0F;30/11/2024;10;0,728;R
ES0031400000000000TF0F;30/11/2024;11;0,78;R
ES0031400000000000TF0F;30/11/2024;12;0,642;R
ES0031400000000000TF0F;30/11/2024;13;0,601;R
ES0031400000000000TF0F;30/11/2024;14;0,629;R
ES0031400000000000TF0F;30/11/2024;15;0,311;R
ES0031400000000000TF0F;30/11/2024;16;0,467;R
ES0031400000000000TF0F;30/11/2024;17;0,5;R
ES0031400000000000TF0F;30/11/2024;18;0,745;R
ES0031400000000000TF0F;30/11/2024;19;0,782;R
ES0031400000000000TF0F;30/11/2024;20;0,7;R
ES0031400000000000TF0F;30/11/2024;21;0,614;R
ES0031400000000000TF0F;30/11/2024;22;0,517;R
ES0031400000000000TF0F;30/11/2024;23;0,307;R
ES0031400000000000TF0F;30/11/2024;24;0,299;R
ES0031400000000000TF0F;01/12/2024;1;0,23;R
ES0031400000000000TF0F;01/12/2024;2;0,337;R
ES0031400000000000TF0F;01/12/2024;3;0,409;R
ES0031400000000000TF0F;01/12/2024;4;0,418;R
ES0031400000000000TF0F;01/12/2024;5;0,466;R
ES0031400000000000TF0F;01/12/2024;6;0,242;R
ES0031400000000000TF0F;01/12/2024;7;0,381;R
ES0031400000000000TF0F;01/12/2024;8;0,461;R
ES0031400000000000TF0F;01/12/2024;9;0,284;R
ES0031400000000000TF0F;01/12/2024;10;0,71;R
ES0031400000000000TF0F;01/12/2024;11;0,745;R
ES0031400000000000TF0F;01/12/2024;12;0,611;R
ES0031400000000000TF0F;01/12/2024;13;0,686;R
ES0031400000000000TF0F;01/12/2024;14;0,698;R
ES0031400000000000TF0F;01/12/2024;15;0,343;R
ES0031400000000000TF0F;01/12/2024;16;0,324;R
ES0031400000000000TF0F;01/12/2024;17;0,256;R
ES0031400000000000TF0F;01/12/2024;18;0,796;R
ES0031400000000000TF0F;01/12/2024;19;0,787;R
ES0031400000000000TF0F;01/12/2024;20;0,744;R
ES0031400000000000TF0F;01/12/2024;21;0,505;R
ES0031400000000000TF0F;01/12/2024;22;0,608;R
ES0031400000000000TF0F;01/12/2024;23;0,214;R
ES0031400000000000TF0F;01/12/2024;24;0,442;R
ES0031400000000000TF0F;02/12/2024;1;0,298;R
ES0031400000000000TF0F;02/12/2024;2;0,333;R
ES0031400000000000TF0F;02/12/2024;3;0,382;R
ES0031400000000000TF0F;02/12/2024;4;0,32;R
ES0031400000000000TF0F;02/12/2024;5;0,384;R
ES0031400000000000TF0F;02/12/2024;6;0,224;R
ES0031400000000000TF0F;02/12/2024;7;0,328;R
ES0031400000000000TF0F;02/12/2024;8;0,679;R
ES0031400000000000TF0F;02/12/2024;9;0,679;R
ES0031400000000000TF0F;02/12/2024;10;0,996;R
ES0031400000000000TF0F;02/12/2024;11;0,957;R
ES0031400000000000TF0F;02/12/2024;12;0,972;R
ES0031400000000000TF0F;02/12/2024;13;0,92;R
ES0031400000000000TF0F;02/12/2024;14;0,788;R
ES0031400000000000TF0F;02/12/2024;15;0,459;R
ES0031400000000000TF0F;02/12/2024;16;0,443;R
ES0031400000000000TF0F;02/12/2024;17;0,556;R
ES0031400000000000TF0F;02/12/2024;18;0,872;R
ES0031400000000000TF0F;02/12/2024;19;0,957;R
ES0031400000000000TF0F;02/12/2024;20;0,851;R
ES0031400000000000TF0F;02/12/2024;21;0,738;R
ES0031400000000000TF0F;02/12/2024;22;0,939;R
